read_ID,start,length
M04808:132:000000000-CTP75:1:2101:14977:11060,5248218,801
M04808:132:000000000-CTP75:1:2101:4660:11533,5247847,396
M04808:132:000000000-CTP75:1:2101:6712:12299,5248194,446
M04808:132:000000000-CTP75:1:2101:26259:12362,5247594,640
M04808:132:000000000-CTP75:1:2101:11657:12057,5247718,830
M04808:132:000000000-CTP75:1:2101:28699:12339,5245727,3837
M04808:132:000000000-CTP75:1:2101:25723:12112,5246829,1853
M04808:132:000000000-CTP75:1:2101:29534:12007,5247174,1058
M04808:132:000000000-CTP75:1:2101:25836:12516,5247620,612
M04808:132:000000000-CTP75:1:2101:17509:12597,5248229,532
M04808:132:000000000-CTP75:1:2101:19969:12666,5248227,1602
M04808:132:000000000-CTP75:1:2101:18808:12884,5247890,353
M04808:132:000000000-CTP75:1:2101:14945:13247,5247948,286
M04808:132:000000000-CTP75:1:2101:22643:12804,5248222,319
M04808:132:000000000-CTP75:1:2101:14092:12818,5246788,2167
M04808:132:000000000-CTP75:1:2101:18834:13116,5248228,451
M04808:132:000000000-CTP75:1:2101:26213:13559,5247640,592
M04808:132:000000000-CTP75:1:2101:21108:13164,5248225,1226
M04808:132:000000000-CTP75:1:2101:11765:13579,5248121,838
M04808:132:000000000-CTP75:1:2101:29168:13809,5247240,995
M04808:132:000000000-CTP75:1:2101:12193:13927,5248218,812
M04808:132:000000000-CTP75:1:2101:23548:14172,5248189,1801
M04808:132:000000000-CTP75:1:2101:13417:14259,5248168,675
M04808:132:000000000-CTP75:1:2101:12900:14289,5247935,575
M04808:132:000000000-CTP75:1:2101:15022:13141,5247935,586
M04808:132:000000000-CTP75:1:2101:13055:14563,5248224,1526
M04808:132:000000000-CTP75:1:2101:22009:14686,5248175,222
M04808:132:000000000-CTP75:1:2101:10009:14525,5246690,2403
M04808:132:000000000-CTP75:1:2101:13844:14616,5246500,1741
M04808:132:000000000-CTP75:1:2101:2624:13268,5247934,1806
M04808:132:000000000-CTP75:1:2101:12910:15034,5247790,1203
M04808:132:000000000-CTP75:1:2101:22365:14956,5245793,2670
M04808:132:000000000-CTP75:1:2101:11038:15463,5246725,1507
M04808:132:000000000-CTP75:1:2101:11813:15693,5246907,1995
M04808:132:000000000-CTP75:1:2101:5992:13528,5248226,348
M04808:132:000000000-CTP75:1:2101:3285:16057,5248230,1000
M04808:132:000000000-CTP75:1:2101:19057:16067,5248229,1245
M04808:132:000000000-CTP75:1:2101:13831:15864,5248221,309
M04808:132:000000000-CTP75:1:2101:26381:16420,5248093,556
M04808:132:000000000-CTP75:1:2101:10944:16454,5247016,1214
M04808:132:000000000-CTP75:1:2101:23166:16463,5247187,1046
M04808:132:000000000-CTP75:1:2101:9127:16388,5247230,1676
M04808:132:000000000-CTP75:1:2101:21503:17044,5245727,3837
M04808:132:000000000-CTP75:1:2101:9894:16530,5246690,2403
M04808:132:000000000-CTP75:1:2101:16353:16996,5247677,646
M04808:132:000000000-CTP75:1:2101:17252:17202,5248227,1602
M04808:132:000000000-CTP75:1:2101:28584:17485,5246360,2240
M04808:132:000000000-CTP75:1:2101:8428:16919,5248197,444
M04808:132:000000000-CTP75:1:2101:26373:16929,5248228,257
M04808:132:000000000-CTP75:1:2101:17938:16972,5245838,2985
M04808:132:000000000-CTP75:1:2101:13441:17295,5247432,802
M04808:132:000000000-CTP75:1:2101:22526:17053,5247710,522
M04808:132:000000000-CTP75:1:2101:10641:18001,5248230,752
M04808:132:000000000-CTP75:1:2101:16411:17241,5248334,787
M04808:132:000000000-CTP75:1:2101:24205:17243,5247480,752
M04808:132:000000000-CTP75:1:2101:17682:17450,5247600,1529
M04808:132:000000000-CTP75:1:2101:11435:17849,5248222,371
M04808:132:000000000-CTP75:1:2101:15164:18187,5248231,862
M04808:132:000000000-CTP75:1:2101:20397:18205,5246725,1507
M04808:132:000000000-CTP75:1:2101:19374:18017,5248228,238
M04808:132:000000000-CTP75:1:2101:27622:18017,5247265,1367
M04808:132:000000000-CTP75:1:2101:9382:18371,5248227,959
M04808:132:000000000-CTP75:1:2101:9535:18741,5247641,1721
M04808:132:000000000-CTP75:1:2101:7419:18218,5246496,1737
M04808:132:000000000-CTP75:1:2101:16354:18306,5248229,1245
M04808:132:000000000-CTP75:1:2101:17545:18422,5247996,247
M04808:132:000000000-CTP75:1:2101:15753:18959,5247584,2218
M04808:132:000000000-CTP75:1:2101:20061:18538,5247788,597
M04808:132:000000000-CTP75:1:2101:21892:18907,5246249,1986
M04808:132:000000000-CTP75:1:2101:5695:18871,5248218,713
M04808:132:000000000-CTP75:1:2101:25611:18712,5245876,2356
M04808:132:000000000-CTP75:1:2101:4710:19387,5248227,1602
M04808:132:000000000-CTP75:1:2101:8983:19399,5248227,959
M04808:132:000000000-CTP75:1:2101:24787:19510,5248230,1000
M04808:132:000000000-CTP75:1:2101:10722:19542,5246764,1472
M04808:132:000000000-CTP75:1:2101:26348:19206,5247569,667
M04808:132:000000000-CTP75:1:2101:16867:19971,5247729,504
M04808:132:000000000-CTP75:1:2101:19067:19850,5248229,668
M04808:132:000000000-CTP75:1:2101:12174:20328,5247833,403
M04808:132:000000000-CTP75:1:2101:20110:20372,5247538,756
M04808:132:000000000-CTP75:1:2101:6333:20852,5247329,921
M04808:132:000000000-CTP75:1:2101:14074:21306,5247590,643
M04808:132:000000000-CTP75:1:2101:21969:21443,5247790,1203
M04808:132:000000000-CTP75:1:2101:16651:22414,5247389,2063
M04808:132:000000000-CTP75:1:2101:10024:22111,5248230,375
M04808:132:000000000-CTP75:1:2101:20966:22550,5248214,356
M04808:132:000000000-CTP75:1:2101:20996:22804,5247174,1058
M04808:132:000000000-CTP75:1:2101:18137:21334,5247613,797
M04808:132:000000000-CTP75:1:2101:17494:22348,5247189,1044
M04808:132:000000000-CTP75:1:2101:14836:22360,5248095,1195
M04808:132:000000000-CTP75:1:2101:22828:21927,5247925,1305
M04808:132:000000000-CTP75:1:2101:17902:22959,5248226,491
M04808:132:000000000-CTP75:1:2101:8679:23167,5247498,753
M04808:132:000000000-CTP75:1:2101:17154:23161,5246837,1395
M04808:132:000000000-CTP75:1:2101:21420:24242,5248229,224
M04808:132:000000000-CTP75:1:2101:18355:24192,5247389,2063
M04808:132:000000000-CTP75:1:2101:13086:24660,5247560,672
M04808:132:000000000-CTP75:1:2101:19430:24783,5247583,660
M04808:132:000000000-CTP75:1:2101:10729:24534,5248232,746
M04808:132:000000000-CTP75:1:2101:16002:23372,5247769,474
M04808:132:000000000-CTP75:1:2101:18393:23701,5248230,2524
M04808:132:000000000-CTP75:1:2101:16866:24833,5248231,862
M04808:132:000000000-CTP75:1:1119:18618:2051,5247989,244
M04808:132:000000000-CTP75:1:1119:21625:2574,5248095,1195
M04808:132:000000000-CTP75:1:2101:22649:24335,5247323,988
M04808:132:000000000-CTP75:1:2101:12114:24974,5248230,833
M04808:132:000000000-CTP75:1:1119:14115:2784,5247971,260
M04808:132:000000000-CTP75:1:1119:7805:2845,5247175,1472
M04808:132:000000000-CTP75:1:1119:23592:2601,5247673,562
M04808:132:000000000-CTP75:1:1119:7125:3002,5248227,1805
M04808:132:000000000-CTP75:1:2101:8558:24900,5248230,362
M04808:132:000000000-CTP75:1:1119:24300:3751,5248226,2321
M04808:132:000000000-CTP75:1:1119:23716:3775,5248227,1287
M04808:132:000000000-CTP75:1:1119:12947:3706,5246650,1730
M04808:132:000000000-CTP75:1:1119:11915:4075,5247458,774
M04808:132:000000000-CTP75:1:1119:22075:4084,5248224,378
M04808:132:000000000-CTP75:1:1119:5513:4256,5247752,480
M04808:132:000000000-CTP75:1:1119:10598:4469,5248197,444
M04808:132:000000000-CTP75:1:1119:5496:5033,5245986,2248
M04808:132:000000000-CTP75:1:1119:7576:4852,5247190,1042
M04808:132:000000000-CTP75:1:1119:15674:5748,5248036,201
M04808:132:000000000-CTP75:1:1119:6233:4366,5248228,238
M04808:132:000000000-CTP75:1:1119:24395:5298,5247925,1305
M04808:132:000000000-CTP75:1:1119:9559:5488,5246606,1626
M04808:132:000000000-CTP75:1:1119:14622:6329,5246816,1427
M04808:132:000000000-CTP75:1:1119:17928:6249,5248178,218
M04808:132:000000000-CTP75:1:1119:8318:5927,5247552,680
M04808:132:000000000-CTP75:1:1119:22453:5936,5248226,954
M04808:132:000000000-CTP75:1:1119:6494:6869,5247868,365
M04808:132:000000000-CTP75:1:1119:14935:7274,5247590,643
M04808:132:000000000-CTP75:1:1119:13072:7325,5247666,589
M04808:132:000000000-CTP75:1:1119:20219:6599,5248217,711
M04808:132:000000000-CTP75:1:1119:9452:7662,5246351,1884
M04808:132:000000000-CTP75:1:1119:27181:7941,5247950,282
M04808:132:000000000-CTP75:1:1119:27563:8048,5247563,669
M04808:132:000000000-CTP75:1:1119:8397:7020,5248223,296
M04808:132:000000000-CTP75:1:1119:15939:7450,5247521,1423
M04808:132:000000000-CTP75:1:1119:18441:7701,5248001,917
M04808:132:000000000-CTP75:1:1119:20092:7702,5247581,1019
M04808:132:000000000-CTP75:1:1119:11755:8214,5247971,260
M04808:132:000000000-CTP75:1:1119:18516:8325,5248218,694
M04808:132:000000000-CTP75:1:1119:5135:8481,5248224,1711
M04808:132:000000000-CTP75:1:1119:19019:7522,5248200,421
M04808:132:000000000-CTP75:1:1119:27294:7524,5246845,3043
M04808:132:000000000-CTP75:1:1119:13471:7764,5248210,529
M04808:132:000000000-CTP75:1:1119:11560:7633,5247683,549
M04808:132:000000000-CTP75:1:1119:12462:8537,5247643,2159
M04808:132:000000000-CTP75:1:1119:23559:8873,5247297,935
M04808:132:000000000-CTP75:1:1119:14345:8646,5247821,422
M04808:132:000000000-CTP75:1:1119:14049:9115,5248225,1635
M04808:132:000000000-CTP75:1:1119:9474:8264,5248121,937
M04808:132:000000000-CTP75:1:1119:25766:9250,5246690,2403
M04808:132:000000000-CTP75:1:1119:17192:8766,5248229,1169
M04808:132:000000000-CTP75:1:1119:25157:9561,5248232,746
M04808:132:000000000-CTP75:1:1119:10567:8942,5247597,1155
M04808:132:000000000-CTP75:1:1119:13963:8958,5246280,1963
M04808:132:000000000-CTP75:1:1119:21082:9326,5248227,1175
M04808:132:000000000-CTP75:1:1119:25768:9434,5247925,1305
M04808:132:000000000-CTP75:1:1119:2574:9697,5248222,710
M04808:132:000000000-CTP75:1:1119:15731:9730,5247821,422
M04808:132:000000000-CTP75:1:1119:21578:9869,5247607,626
M04808:132:000000000-CTP75:1:1119:8146:10341,5247833,399
M04808:132:000000000-CTP75:1:1119:14380:10813,5246782,1461
M04808:132:000000000-CTP75:1:1119:9619:9687,5247971,261
M04808:132:000000000-CTP75:1:1119:28778:10087,5247593,3186
M04808:132:000000000-CTP75:1:1119:10772:10945,5246782,1461
M04808:132:000000000-CTP75:1:1119:16618:12048,5245838,2985
M04808:132:000000000-CTP75:1:1119:4254:11183,5248228,238
M04808:132:000000000-CTP75:1:1119:14053:11086,5247868,365
M04808:132:000000000-CTP75:1:1119:29093:11088,5246360,2240
M04808:132:000000000-CTP75:1:1119:12234:12386,5246306,1926
M04808:132:000000000-CTP75:1:1119:15761:12303,5245922,2310
M04808:132:000000000-CTP75:1:1119:3926:11535,5247425,808
M04808:132:000000000-CTP75:1:1119:24339:12258,5247971,260
M04808:132:000000000-CTP75:1:1119:8884:12565,5247129,1962
M04808:132:000000000-CTP75:1:1119:9134:12567,5248226,692
M04808:132:000000000-CTP75:1:1119:21158:12427,5246727,2283
M04808:132:000000000-CTP75:1:1119:7266:12439,5247757,479
M04808:132:000000000-CTP75:1:1119:10615:12206,5247898,334
M04808:132:000000000-CTP75:1:1119:9741:13209,5247321,923
M04808:132:000000000-CTP75:1:1119:13329:13096,5248229,412
M04808:132:000000000-CTP75:1:1119:22707:12842,5246939,2176
M04808:132:000000000-CTP75:1:1119:18311:13260,5248038,362
M04808:132:000000000-CTP75:1:1119:26237:13362,5245955,3777
M04808:132:000000000-CTP75:1:1119:14235:13557,5246584,1649
M04808:132:000000000-CTP75:1:1119:10037:13235,5248188,800
M04808:132:000000000-CTP75:1:1119:14832:13421,5247538,648
M04808:132:000000000-CTP75:1:1119:21287:12588,5247821,1197
M04808:132:000000000-CTP75:1:1119:21577:14350,5247706,1425
M04808:132:000000000-CTP75:1:1119:22940:13993,5246690,2403
M04808:132:000000000-CTP75:1:1119:2679:14164,5246690,1542
M04808:132:000000000-CTP75:1:1119:29519:14120,5247596,647
M04808:132:000000000-CTP75:1:1119:10016:14239,5248229,1245
M04808:132:000000000-CTP75:1:1119:11708:14712,5248226,692
M04808:132:000000000-CTP75:1:1119:24224:14851,5247971,260
M04808:132:000000000-CTP75:1:1119:7037:14783,5247913,319
M04808:132:000000000-CTP75:1:1119:18542:15214,5247668,575
M04808:132:000000000-CTP75:1:1119:4211:14881,5248228,440
M04808:132:000000000-CTP75:1:1119:24096:15338,5247731,1155
M04808:132:000000000-CTP75:1:1119:4149:15347,5248230,2524
M04808:132:000000000-CTP75:1:1119:20296:15855,5248014,977
M04808:132:000000000-CTP75:1:1119:15750:14951,5247566,666
M04808:132:000000000-CTP75:1:1119:9912:14968,5248228,390
M04808:132:000000000-CTP75:1:1119:3560:15996,5245955,3777
M04808:132:000000000-CTP75:1:1119:26490:16011,5247913,319
M04808:132:000000000-CTP75:1:1119:26544:16013,5247722,554
M04808:132:000000000-CTP75:1:1119:14839:15795,5245975,2259
M04808:132:000000000-CTP75:1:1119:5476:16172,5246963,1281
M04808:132:000000000-CTP75:1:1119:26780:16339,5247387,874
M04808:132:000000000-CTP75:1:1119:24019:15949,5247961,271
M04808:132:000000000-CTP75:1:1119:20400:14936,5248175,450
M04808:132:000000000-CTP75:1:1119:6195:15760,5248225,946
M04808:132:000000000-CTP75:1:1119:5997:15784,5248229,791
M04808:132:000000000-CTP75:1:1119:6831:16351,5247952,693
M04808:132:000000000-CTP75:1:1119:13739:16651,5248004,310
M04808:132:000000000-CTP75:1:1119:4226:14642,5247683,549
M04808:132:000000000-CTP75:1:1119:22612:14656,5247833,399
M04808:132:000000000-CTP75:1:1119:4669:16400,5248210,791
M04808:132:000000000-CTP75:1:1119:22914:16584,5246351,1884
M04808:132:000000000-CTP75:1:1119:7332:16905,5247389,2063
M04808:132:000000000-CTP75:1:1119:18111:17011,5247730,502
M04808:132:000000000-CTP75:1:1119:4770:17178,5247843,389
M04808:132:000000000-CTP75:1:1119:24227:16667,5248227,205
M04808:132:000000000-CTP75:1:1119:6033:18781,5247174,1058
M04808:132:000000000-CTP75:1:1119:18300:18722,5248218,540
M04808:132:000000000-CTP75:1:1119:13926:19123,5247600,1529
M04808:132:000000000-CTP75:1:1119:14144:19123,5248223,1301
M04808:132:000000000-CTP75:1:1119:4895:19040,5248229,1245
M04808:132:000000000-CTP75:1:1119:3158:19194,5247683,549
M04808:132:000000000-CTP75:1:1119:5762:19203,5247990,242
M04808:132:000000000-CTP75:1:1119:2731:18260,5247593,650
M04808:132:000000000-CTP75:1:1119:5860:19102,5247944,1502
M04808:132:000000000-CTP75:1:1119:11758:19301,5247821,422
M04808:132:000000000-CTP75:1:1119:27190:19659,5248230,847
M04808:132:000000000-CTP75:1:1119:12280:19670,5247919,383
M04808:132:000000000-CTP75:1:1119:23551:19692,5248230,766
M04808:132:000000000-CTP75:1:1119:12259:19598,5246500,1741
M04808:132:000000000-CTP75:1:1119:6038:18811,5247785,447
M04808:132:000000000-CTP75:1:1119:9791:19875,5248224,378
M04808:132:000000000-CTP75:1:1119:8408:20000,5246788,2167
M04808:132:000000000-CTP75:1:1119:12218:20143,5248225,636
M04808:132:000000000-CTP75:1:1119:22765:20321,5245986,2248
M04808:132:000000000-CTP75:1:1119:19069:20327,5248225,354
M04808:132:000000000-CTP75:1:1119:7368:20368,5247857,373
M04808:132:000000000-CTP75:1:1119:16302:20682,5248224,378
M04808:132:000000000-CTP75:1:1119:4193:20716,5245838,2985
M04808:132:000000000-CTP75:1:1119:22614:20830,5248226,214
M04808:132:000000000-CTP75:1:1119:9838:20422,5246011,2225
M04808:132:000000000-CTP75:1:1119:24667:21182,5247978,424
M04808:132:000000000-CTP75:1:1119:10923:21528,5247389,2063
M04808:132:000000000-CTP75:1:1119:8332:22209,5248227,1602
M04808:132:000000000-CTP75:1:1119:17684:21979,5247323,988
M04808:132:000000000-CTP75:1:1119:13805:22263,5247969,1624
M04808:132:000000000-CTP75:1:1119:18412:22301,5247129,1962
M04808:132:000000000-CTP75:1:1119:22628:22471,5247788,597
M04808:132:000000000-CTP75:1:1119:15749:21685,5248027,2399
M04808:132:000000000-CTP75:1:1119:11079:22603,5248202,499
M04808:132:000000000-CTP75:1:1119:10011:22382,5247785,447
M04808:132:000000000-CTP75:1:1119:6053:23129,5247627,608
M04808:132:000000000-CTP75:1:1119:16100:23188,5247165,1070
M04808:132:000000000-CTP75:1:1119:10120:22746,5247813,419
M04808:132:000000000-CTP75:1:1119:23798:23068,5248213,545
M04808:132:000000000-CTP75:1:1119:7884:22680,5248213,1594
M04808:132:000000000-CTP75:1:1119:23399:23020,5246178,2259
M04808:132:000000000-CTP75:1:1119:15003:21402,5248188,390
M04808:132:000000000-CTP75:1:1119:17330:24637,5247661,1110
M04808:132:000000000-CTP75:1:1106:21757:1905,5246011,2225
M04808:132:000000000-CTP75:1:1106:17216:1971,5247641,1721
M04808:132:000000000-CTP75:1:1106:13304:2130,5247600,1529
M04808:132:000000000-CTP75:1:1106:20817:2646,5248223,683
M04808:132:000000000-CTP75:1:1119:18520:24506,5248230,463
M04808:132:000000000-CTP75:1:1119:19036:24659,5248225,289
M04808:132:000000000-CTP75:1:1106:14365:2931,5248228,1421
M04808:132:000000000-CTP75:1:1119:10129:21795,5248028,204
M04808:132:000000000-CTP75:1:1119:20893:23345,5247755,477
M04808:132:000000000-CTP75:1:1106:23015:3623,5246258,1975
M04808:132:000000000-CTP75:1:1106:7321:2797,5247897,335
M04808:132:000000000-CTP75:1:1106:6671:2825,5247590,644
M04808:132:000000000-CTP75:1:1106:8213:2986,5248227,1175
M04808:132:000000000-CTP75:1:1106:18051:3593,5248229,577
M04808:132:000000000-CTP75:1:1106:17721:2429,5247828,606
M04808:132:000000000-CTP75:1:1106:20120:3953,5248224,473
M04808:132:000000000-CTP75:1:1106:7114:4393,5248212,360
M04808:132:000000000-CTP75:1:1106:9418:4011,5248017,219
M04808:132:000000000-CTP75:1:1106:23587:4467,5247460,983
M04808:132:000000000-CTP75:1:1106:9951:3886,5248099,241
M04808:132:000000000-CTP75:1:1106:10217:4953,5247784,448
M04808:132:000000000-CTP75:1:1106:7127:3537,5245986,2248
M04808:132:000000000-CTP75:1:1106:19617:5219,5247718,830
M04808:132:000000000-CTP75:1:1106:17775:4309,5247833,399
M04808:132:000000000-CTP75:1:1106:10785:4577,5245978,2826
M04808:132:000000000-CTP75:1:1106:18406:4916,5248228,238
M04808:132:000000000-CTP75:1:1106:21135:4264,5247643,589
M04808:132:000000000-CTP75:1:1106:14319:5486,5247562,830
M04808:132:000000000-CTP75:1:1106:16238:4985,5248220,342
M04808:132:000000000-CTP75:1:1106:5458:5031,5247700,1145
M04808:132:000000000-CTP75:1:1106:9380:5358,5248227,346
M04808:132:000000000-CTP75:1:1106:24350:5773,5246963,1281
M04808:132:000000000-CTP75:1:1106:21227:5789,5246209,2034
M04808:132:000000000-CTP75:1:1106:22634:5500,5248029,203
M04808:132:000000000-CTP75:1:1106:15864:6027,5246713,2345
M04808:132:000000000-CTP75:1:1106:16317:6105,5248229,358
M04808:132:000000000-CTP75:1:1106:21277:6382,5246963,1281
M04808:132:000000000-CTP75:1:1106:17413:6393,5246960,1568
M04808:132:000000000-CTP75:1:1106:23734:6111,5248025,207
M04808:132:000000000-CTP75:1:1106:15299:6417,5248224,531
M04808:132:000000000-CTP75:1:1106:5038:6420,5248213,645
M04808:132:000000000-CTP75:1:1106:22557:6219,5247831,714
M04808:132:000000000-CTP75:1:1106:23299:6233,5247695,553
M04808:132:000000000-CTP75:1:1106:16247:5605,5246311,1921
M04808:132:000000000-CTP75:1:1106:17461:6714,5248218,694
M04808:132:000000000-CTP75:1:1106:21229:6662,5247821,1197
M04808:132:000000000-CTP75:1:1106:11819:7051,5247590,643
M04808:132:000000000-CTP75:1:1106:23096:7218,5248228,1003
M04808:132:000000000-CTP75:1:1106:18433:7331,5248224,749
M04808:132:000000000-CTP75:1:1106:7872:7681,5246788,2167
M04808:132:000000000-CTP75:1:1106:16648:7597,5247674,563
M04808:132:000000000-CTP75:1:1106:4223:7611,5248232,1407
M04808:132:000000000-CTP75:1:1106:10307:7810,5248228,390
M04808:132:000000000-CTP75:1:1106:24933:8043,5247905,251
M04808:132:000000000-CTP75:1:1106:25366:8106,5246829,1853
M04808:132:000000000-CTP75:1:1106:9514:8126,5248222,319
M04808:132:000000000-CTP75:1:1106:21637:8303,5247658,574
M04808:132:000000000-CTP75:1:1106:15143:8255,5246637,1656
M04808:132:000000000-CTP75:1:1106:15148:8845,5247971,260
M04808:132:000000000-CTP75:1:1106:21947:8577,5247782,450
M04808:132:000000000-CTP75:1:1106:17355:9050,5247948,286
M04808:132:000000000-CTP75:1:1106:11356:8687,5248228,446
M04808:132:000000000-CTP75:1:1106:11626:9498,5248093,556
M04808:132:000000000-CTP75:1:1106:24025:9970,5248227,881
M04808:132:000000000-CTP75:1:1106:23009:10242,5248224,749
M04808:132:000000000-CTP75:1:1106:21757:10109,5247086,1146
M04808:132:000000000-CTP75:1:1106:18047:10437,5248224,1943
M04808:132:000000000-CTP75:1:1106:17618:10055,5247219,1013
M04808:132:000000000-CTP75:1:1106:27426:10062,5248014,220
M04808:132:000000000-CTP75:1:1106:25311:11175,5248231,1154
M04808:132:000000000-CTP75:1:1106:4929:10545,5248228,451
M04808:132:000000000-CTP75:1:1106:14270:11438,5246584,1649
M04808:132:000000000-CTP75:1:1106:27051:10888,5248229,1245
M04808:132:000000000-CTP75:1:1106:5826:11290,5247790,453
M04808:132:000000000-CTP75:1:1106:28915:11848,5247884,347
M04808:132:000000000-CTP75:1:1106:6062:12131,5246763,1469
M04808:132:000000000-CTP75:1:1106:13658:12152,5247919,324
M04808:132:000000000-CTP75:1:1106:24520:12056,5248232,1406
M04808:132:000000000-CTP75:1:1106:22318:12742,5247821,422
M04808:132:000000000-CTP75:1:1106:5695:12527,5247971,260
M04808:132:000000000-CTP75:1:1106:25252:12667,5247883,349
M04808:132:000000000-CTP75:1:1106:7499:12679,5247932,405
